Date,Train_ID,Kilometers_Run,Issues_Reported
2025-10-08,HMRL-54,566,0
2025-10-08,HMRL-15,610,0
2025-10-08,HMRL-28,654,0
2025-10-08,HMRL-08,660,0
2025-10-08,HMRL-51,559,0
2025-10-08,HMRL-16,520,0
2025-10-08,HMRL-05,577,0
2025-10-08,HMRL-31,591,0
2025-10-08,HMRL-59,675,0
2025-10-08,HMRL-09,616,0
2025-10-08,HMRL-33,695,0
2025-10-08,HMRL-38,621,0
2025-10-08,HMRL-41,527,0
2025-10-08,HMRL-34,551,0
2025-10-08,HMRL-36,564,0
2025-10-08,HMRL-07,535,0
2025-10-08,HMRL-46,670,0
2025-10-07,HMRL-24,680,0
2025-10-07,HMRL-28,612,0
2025-10-07,HMRL-47,525,0
2025-10-07,HMRL-58,694,0
2025-10-07,HMRL-49,700,0
2025-10-07,HMRL-48,698,0
2025-10-07,HMRL-11,642,0
2025-10-07,HMRL-56,509,0
2025-10-07,HMRL-59,588,0
2025-10-07,HMRL-17,523,0
2025-10-07,HMRL-07,666,0
2025-10-07,HMRL-12,537,0
2025-10-07,HMRL-52,562,0
2025-10-07,HMRL-02,593,0
2025-10-07,HMRL-33,641,0
2025-10-07,HMRL-51,684,0
2025-10-07,HMRL-34,563,0
2025-10-07,HMRL-08,620,0
2025-10-07,HMRL-46,594,0
2025-10-07,HMRL-29,619,0
2025-10-07,HMRL-26,656,1
2025-10-07,HMRL-54,574,0
2025-10-07,HMRL-01,691,0
2025-10-07,HMRL-04,566,0
2025-10-07,HMRL-55,521,0
2025-10-07,HMRL-15,681,0
2025-10-07,HMRL-06,576,0
2025-10-07,HMRL-36,657,0
2025-10-07,HMRL-16,521,0
2025-10-07,HMRL-38,675,0
2025-10-07,HMRL-40,540,0
2025-10-07,HMRL-42,649,0
2025-10-07,HMRL-43,530,0
2025-10-07,HMRL-20,527,0
2025-10-07,HMRL-27,604,0
2025-10-07,HMRL-39,649,0
2025-10-07,HMRL-03,672,0
2025-10-07,HMRL-14,654,0
2025-10-07,HMRL-32,700,0
2025-10-07,HMRL-57,516,0
2025-10-07,HMRL-10,554,0
2025-10-07,HMRL-25,630,0
2025-10-07,HMRL-21,609,0
2025-10-07,HMRL-19,657,0
2025-10-07,HMRL-05,513,0
2025-10-07,HMRL-35,625,0
2025-10-07,HMRL-23,658,0
2025-10-07,HMRL-60,525,0
2025-10-07,HMRL-45,563,0
2025-10-06,HMRL-51,656,0
2025-10-06,HMRL-21,579,0
2025-10-06,HMRL-29,514,0
2025-10-06,HMRL-14,580,0
2025-10-06,HMRL-44,615,0
2025-10-06,HMRL-30,512,0
2025-10-06,HMRL-28,699,0
2025-10-06,HMRL-50,699,0
2025-10-06,HMRL-31,552,0
2025-10-06,HMRL-08,675,0
2025-10-06,HMRL-53,673,0
2025-10-06,HMRL-02,660,1
2025-10-06,HMRL-23,537,0
2025-10-06,HMRL-09,608,0
2025-10-06,HMRL-37,524,2
2025-10-06,HMRL-33,640,0
2025-10-06,HMRL-56,614,0
2025-10-06,HMRL-58,512,0
2025-10-06,HMRL-32,580,0
2025-10-06,HMRL-01,562,0
2025-10-06,HMRL-43,515,0
2025-10-06,HMRL-19,579,0
2025-10-06,HMRL-48,500,0
2025-10-06,HMRL-06,637,0
2025-10-06,HMRL-24,543,0
2025-10-06,HMRL-13,560,0
2025-10-06,HMRL-04,697,0
2025-10-06,HMRL-17,550,0
2025-10-06,HMRL-18,519,0
2025-10-06,HMRL-11,672,0
2025-10-06,HMRL-49,531,0
2025-10-06,HMRL-41,663,0
2025-10-06,HMRL-26,606,0
2025-10-06,HMRL-46,560,0
2025-10-06,HMRL-40,673,0
2025-10-06,HMRL-05,522,0
2025-10-06,HMRL-59,679,0
2025-10-06,HMRL-35,562,0
2025-10-06,HMRL-45,653,1
2025-10-06,HMRL-60,651,0
2025-10-06,HMRL-42,665,0
2025-10-06,HMRL-16,623,0
2025-10-06,HMRL-20,510,0
2025-10-05,HMRL-45,386,0
2025-10-05,HMRL-46,329,0
2025-10-05,HMRL-07,416,0
2025-10-05,HMRL-50,320,0
2025-10-05,HMRL-04,414,0
2025-10-05,HMRL-31,329,0
2025-10-05,HMRL-01,472,0
2025-10-05,HMRL-30,406,0
2025-10-05,HMRL-08,408,0
2025-10-05,HMRL-28,390,0
2025-10-05,HMRL-16,334,0
2025-10-05,HMRL-18,495,0
2025-10-05,HMRL-36,498,0
2025-10-05,HMRL-24,356,0
2025-10-05,HMRL-02,395,0
2025-10-05,HMRL-42,353,0
2025-10-05,HMRL-43,350,0
2025-10-05,HMRL-35,434,0
2025-10-05,HMRL-39,373,0
2025-10-05,HMRL-21,311,0
2025-10-05,HMRL-58,335,0
2025-10-05,HMRL-12,467,0
2025-10-05,HMRL-14,494,0
2025-10-05,HMRL-53,470,0
2025-10-05,HMRL-54,317,0
2025-10-05,HMRL-34,400,0
2025-10-05,HMRL-47,345,0
2025-10-05,HMRL-06,352,0
2025-10-05,HMRL-52,300,0
2025-10-05,HMRL-29,474,0
2025-10-05,HMRL-25,417,0
2025-10-05,HMRL-19,324,0
2025-10-05,HMRL-37,344,0
2025-10-05,HMRL-03,326,0
2025-10-05,HMRL-20,375,0
2025-10-05,HMRL-09,328,0
2025-10-05,HMRL-41,436,0
2025-10-05,HMRL-10,353,0
2025-10-05,HMRL-60,406,0
2025-10-05,HMRL-51,306,0
2025-10-05,HMRL-22,399,0
2025-10-05,HMRL-38,437,0
2025-10-05,HMRL-57,399,0
2025-10-05,HMRL-05,423,0
2025-10-05,HMRL-13,355,0
2025-10-05,HMRL-33,443,0
2025-10-04,HMRL-01,371,0
2025-10-04,HMRL-02,432,0
2025-10-04,HMRL-18,322,0
2025-10-04,HMRL-35,414,0
2025-10-04,HMRL-15,497,0
2025-10-04,HMRL-32,402,0
2025-10-04,HMRL-44,422,0
2025-10-04,HMRL-39,414,0
2025-10-04,HMRL-42,486,0
2025-10-04,HMRL-56,486,0
2025-10-04,HMRL-26,364,0
2025-10-04,HMRL-47,422,0
2025-10-04,HMRL-51,448,0
2025-10-04,HMRL-45,459,0
2025-10-04,HMRL-06,380,0
2025-10-04,HMRL-23,334,0
2025-10-04,HMRL-37,331,0
2025-10-04,HMRL-12,439,0
2025-10-04,HMRL-10,385,0
2025-10-04,HMRL-53,391,0
2025-10-04,HMRL-08,324,0
2025-10-04,HMRL-11,436,0
2025-10-04,HMRL-31,302,0
2025-10-04,HMRL-04,426,0
2025-10-04,HMRL-25,475,0
2025-10-04,HMRL-22,480,0
2025-10-04,HMRL-48,362,0
2025-10-04,HMRL-58,404,0
2025-10-04,HMRL-05,324,0
2025-10-04,HMRL-59,418,0
2025-10-04,HMRL-30,393,0
2025-10-04,HMRL-09,414,0
2025-10-04,HMRL-38,490,0
2025-10-04,HMRL-13,406,0
2025-10-04,HMRL-24,452,0
2025-10-04,HMRL-57,405,0
2025-10-04,HMRL-55,443,0
2025-10-04,HMRL-19,322,0
2025-10-04,HMRL-54,354,0
2025-10-04,HMRL-03,476,0
2025-10-04,HMRL-33,465,0
2025-10-04,HMRL-34,449,0
2025-10-04,HMRL-46,342,0
2025-10-04,HMRL-50,329,0
2025-10-04,HMRL-20,464,0
2025-10-03,HMRL-05,555,0
2025-10-03,HMRL-28,539,0
2025-10-03,HMRL-32,582,0
2025-10-03,HMRL-23,587,0
2025-10-03,HMRL-13,569,0
2025-10-03,HMRL-51,689,0
2025-10-03,HMRL-44,642,0
2025-10-03,HMRL-45,517,0
2025-10-03,HMRL-11,565,0
2025-10-03,HMRL-08,607,0
2025-10-03,HMRL-25,527,0
2025-10-03,HMRL-15,546,0
2025-10-03,HMRL-53,603,0
2025-10-03,HMRL-56,531,0
2025-10-03,HMRL-27,601,0
2025-10-03,HMRL-55,653,0
2025-10-03,HMRL-16,566,0
2025-10-03,HMRL-60,553,0
2025-10-03,HMRL-31,642,0
2025-10-03,HMRL-40,559,0
2025-10-03,HMRL-34,599,0
2025-10-03,HMRL-22,513,0
2025-10-03,HMRL-18,502,0
2025-10-03,HMRL-03,620,0
2025-10-03,HMRL-37,633,0
2025-10-03,HMRL-20,586,0
2025-10-03,HMRL-04,659,0
2025-10-03,HMRL-54,678,0
2025-10-03,HMRL-42,592,0
2025-10-03,HMRL-39,648,0
2025-10-03,HMRL-06,534,0
2025-10-03,HMRL-35,686,3
2025-10-03,HMRL-12,656,0
2025-10-03,HMRL-24,545,0
2025-10-03,HMRL-10,617,0
2025-10-03,HMRL-59,698,0
2025-10-03,HMRL-17,584,0
2025-10-03,HMRL-52,694,0
2025-10-03,HMRL-46,607,0
2025-10-03,HMRL-48,516,0
2025-10-03,HMRL-57,659,0
2025-10-03,HMRL-14,609,0
2025-10-03,HMRL-21,622,0
2025-10-03,HMRL-41,530,0
2025-10-03,HMRL-43,557,0
2025-10-03,HMRL-38,502,0
2025-10-03,HMRL-19,546,0
2025-10-03,HMRL-33,666,0
2025-10-03,HMRL-50,543,0
2025-10-02,HMRL-07,688,0
2025-10-02,HMRL-45,668,0
2025-10-02,HMRL-40,570,1
2025-10-02,HMRL-34,572,0
2025-10-02,HMRL-51,626,0
2025-10-02,HMRL-54,658,0
2025-10-02,HMRL-47,680,0
2025-10-02,HMRL-15,509,0
2025-10-02,HMRL-52,662,0
2025-10-02,HMRL-04,583,0
2025-10-02,HMRL-27,675,0
2025-10-02,HMRL-44,514,0
2025-10-02,HMRL-16,545,0
2025-10-02,HMRL-12,519,0
2025-10-02,HMRL-48,699,0
2025-10-02,HMRL-28,581,0
2025-10-02,HMRL-21,657,0
2025-10-02,HMRL-20,691,0
2025-10-02,HMRL-01,544,2
2025-10-02,HMRL-60,561,0
2025-10-02,HMRL-35,682,0
2025-10-02,HMRL-41,649,0
2025-10-02,HMRL-43,608,0
2025-10-02,HMRL-19,698,0
2025-10-02,HMRL-18,588,0
2025-10-02,HMRL-11,637,0
2025-10-02,HMRL-37,645,0
2025-10-02,HMRL-36,516,0
2025-10-02,HMRL-10,638,0
2025-10-02,HMRL-22,549,0
2025-10-02,HMRL-31,504,0
2025-10-02,HMRL-42,559,0
2025-10-02,HMRL-06,578,0
2025-10-02,HMRL-23,667,0
2025-10-02,HMRL-09,538,0
2025-10-02,HMRL-08,596,0
2025-10-02,HMRL-55,545,0
2025-10-02,HMRL-29,548,0
2025-10-02,HMRL-38,548,0
2025-10-02,HMRL-32,576,0
2025-10-02,HMRL-53,637,0
2025-10-02,HMRL-14,560,0
2025-10-02,HMRL-24,620,0
2025-10-02,HMRL-03,688,0
2025-10-02,HMRL-56,611,0
2025-10-02,HMRL-58,565,0
2025-10-01,HMRL-28,511,0
2025-10-01,HMRL-50,531,0
2025-10-01,HMRL-52,633,0
2025-10-01,HMRL-24,509,0
2025-10-01,HMRL-58,650,0
2025-10-01,HMRL-19,534,0
2025-10-01,HMRL-12,616,0
2025-10-01,HMRL-55,570,0
2025-10-01,HMRL-16,689,0
2025-10-01,HMRL-47,665,0
2025-10-01,HMRL-36,596,0
2025-10-01,HMRL-54,611,0
2025-10-01,HMRL-25,650,0
2025-10-01,HMRL-40,648,0
2025-10-01,HMRL-09,504,0
2025-10-01,HMRL-59,527,0
2025-10-01,HMRL-22,664,1
2025-10-01,HMRL-44,610,0
2025-10-01,HMRL-02,521,0
2025-10-01,HMRL-29,659,0
2025-10-01,HMRL-18,521,0
2025-10-01,HMRL-14,694,0
2025-10-01,HMRL-43,634,0
2025-10-01,HMRL-42,683,0
2025-10-01,HMRL-23,614,0
2025-10-01,HMRL-11,600,0
2025-10-01,HMRL-34,591,0
2025-10-01,HMRL-57,686,0
2025-10-01,HMRL-51,667,0
2025-10-01,HMRL-41,638,0
2025-10-01,HMRL-30,608,0
2025-10-01,HMRL-56,675,0
2025-10-01,HMRL-27,625,0
2025-10-01,HMRL-21,566,0
2025-10-01,HMRL-01,685,0
2025-10-01,HMRL-08,552,0
2025-10-01,HMRL-53,553,0
2025-10-01,HMRL-39,594,0
2025-10-01,HMRL-20,663,0
2025-10-01,HMRL-45,647,0
2025-10-01,HMRL-10,504,0
2025-10-01,HMRL-35,571,0
2025-10-01,HMRL-07,504,0
2025-10-01,HMRL-33,700,0
2025-10-01,HMRL-04,681,0
2025-10-01,HMRL-60,558,0
2025-10-01,HMRL-15,579,1
2025-10-01,HMRL-48,691,0
2025-10-01,HMRL-32,545,0
2025-10-01,HMRL-06,611,1
2025-09-30,HMRL-38,585,1
2025-09-30,HMRL-11,666,0
2025-09-30,HMRL-58,694,0
2025-09-30,HMRL-22,628,0
2025-09-30,HMRL-52,537,0
2025-09-30,HMRL-29,681,0
2025-09-30,HMRL-08,589,0
2025-09-30,HMRL-20,694,0
2025-09-30,HMRL-03,555,0
2025-09-30,HMRL-09,606,0
2025-09-30,HMRL-57,549,0
2025-09-30,HMRL-04,555,0
2025-09-30,HMRL-44,674,0
2025-09-30,HMRL-16,660,0
2025-09-30,HMRL-35,603,0
2025-09-30,HMRL-21,653,0
2025-09-30,HMRL-32,689,0
2025-09-30,HMRL-28,559,0
2025-09-30,HMRL-12,518,0
2025-09-30,HMRL-25,538,0
2025-09-30,HMRL-53,594,0
2025-09-30,HMRL-33,607,0
2025-09-30,HMRL-05,682,0
2025-09-30,HMRL-27,512,0
2025-09-30,HMRL-47,556,0
2025-09-30,HMRL-34,614,0
2025-09-30,HMRL-19,591,0
2025-09-30,HMRL-36,609,0
2025-09-30,HMRL-37,605,0
2025-09-30,HMRL-43,599,0
2025-09-30,HMRL-18,600,0
2025-09-30,HMRL-31,580,0
2025-09-30,HMRL-02,630,0
2025-09-30,HMRL-50,641,0
2025-09-30,HMRL-13,654,0
2025-09-30,HMRL-07,626,0
2025-09-30,HMRL-59,626,0
2025-09-30,HMRL-17,595,0
2025-09-30,HMRL-42,675,0
2025-09-30,HMRL-54,561,0
2025-09-30,HMRL-01,628,0
2025-09-30,HMRL-56,535,0
2025-09-30,HMRL-40,548,0
2025-09-30,HMRL-46,617,0
2025-09-30,HMRL-60,507,0
2025-09-30,HMRL-45,700,0
2025-09-30,HMRL-51,599,0
2025-09-30,HMRL-10,642,0
2025-09-30,HMRL-41,506,0
2025-09-30,HMRL-26,538,1
2025-09-29,HMRL-30,533,0
2025-09-29,HMRL-23,610,0
2025-09-29,HMRL-06,661,0
2025-09-29,HMRL-20,671,0
2025-09-29,HMRL-39,509,0
2025-09-29,HMRL-29,507,0
2025-09-29,HMRL-59,646,0
2025-09-29,HMRL-13,517,0
2025-09-29,HMRL-57,578,0
2025-09-29,HMRL-58,692,0
2025-09-29,HMRL-05,607,0
2025-09-29,HMRL-21,695,0
2025-09-29,HMRL-31,645,0
2025-09-29,HMRL-14,602,0
2025-09-29,HMRL-42,520,0
2025-09-29,HMRL-47,581,0
2025-09-29,HMRL-04,691,0
2025-09-29,HMRL-40,570,0
2025-09-29,HMRL-38,519,0
2025-09-29,HMRL-44,578,0
2025-09-29,HMRL-03,608,0
2025-09-29,HMRL-43,630,0
2025-09-29,HMRL-37,665,0
2025-09-29,HMRL-18,624,0
2025-09-29,HMRL-56,571,0
2025-09-29,HMRL-27,687,0
2025-09-29,HMRL-24,602,0
2025-09-29,HMRL-26,700,0
2025-09-29,HMRL-54,640,0
2025-09-29,HMRL-34,681,0
2025-09-29,HMRL-17,689,0
2025-09-29,HMRL-50,534,0
2025-09-29,HMRL-08,587,0
2025-09-29,HMRL-48,650,0
2025-09-29,HMRL-10,634,0
2025-09-29,HMRL-35,517,0
2025-09-29,HMRL-09,542,0
2025-09-29,HMRL-11,677,0
2025-09-29,HMRL-28,686,0
2025-09-29,HMRL-60,680,0
2025-09-29,HMRL-32,608,0
2025-09-29,HMRL-45,504,0
2025-09-29,HMRL-12,623,0
2025-09-29,HMRL-22,659,0
2025-09-29,HMRL-52,544,0
2025-09-29,HMRL-36,517,0
2025-09-29,HMRL-41,590,1
2025-09-29,HMRL-16,636,0
2025-09-28,HMRL-20,379,0
2025-09-28,HMRL-32,427,0
2025-09-28,HMRL-60,324,0
2025-09-28,HMRL-29,352,0
2025-09-28,HMRL-56,319,0
2025-09-28,HMRL-16,348,0
2025-09-28,HMRL-14,395,0
2025-09-28,HMRL-36,407,0
2025-09-28,HMRL-38,436,0
2025-09-28,HMRL-06,389,0
2025-09-28,HMRL-17,459,0
2025-09-28,HMRL-30,498,0
2025-09-28,HMRL-47,463,0
2025-09-28,HMRL-33,330,0
2025-09-28,HMRL-22,454,0
2025-09-28,HMRL-11,459,0
2025-09-28,HMRL-50,314,0
2025-09-28,HMRL-49,433,0
2025-09-28,HMRL-58,473,0
2025-09-28,HMRL-42,319,0
2025-09-28,HMRL-09,441,0
2025-09-28,HMRL-01,384,0
2025-09-28,HMRL-13,432,0
2025-09-28,HMRL-21,328,0
2025-09-28,HMRL-44,388,0
2025-09-28,HMRL-19,345,0
2025-09-28,HMRL-07,352,0
2025-09-28,HMRL-02,324,0
2025-09-28,HMRL-45,379,0
2025-09-28,HMRL-43,446,0
2025-09-28,HMRL-24,483,0
2025-09-28,HMRL-08,487,0
2025-09-28,HMRL-26,436,0
2025-09-28,HMRL-53,398,0
2025-09-28,HMRL-55,332,0
2025-09-28,HMRL-37,344,0
2025-09-28,HMRL-57,340,0
2025-09-28,HMRL-12,455,0
2025-09-28,HMRL-03,447,0
2025-09-28,HMRL-18,361,0
2025-09-28,HMRL-54,313,0
2025-09-28,HMRL-41,488,0
2025-09-27,HMRL-05,469,0
2025-09-27,HMRL-33,381,0
2025-09-27,HMRL-21,489,0
2025-09-27,HMRL-10,410,0
2025-09-27,HMRL-31,378,0
2025-09-27,HMRL-13,377,0
2025-09-27,HMRL-19,442,0
2025-09-27,HMRL-06,347,0
2025-09-27,HMRL-53,325,0
2025-09-27,HMRL-54,457,0
2025-09-27,HMRL-47,453,0
2025-09-27,HMRL-26,339,0
2025-09-27,HMRL-52,321,0
2025-09-27,HMRL-55,487,0
2025-09-27,HMRL-16,305,0
2025-09-27,HMRL-48,326,0
2025-09-27,HMRL-22,491,0
2025-09-27,HMRL-42,464,0
2025-09-27,HMRL-23,457,0
2025-09-27,HMRL-24,315,0
2025-09-27,HMRL-50,479,0
2025-09-27,HMRL-04,462,0
2025-09-27,HMRL-60,470,0
2025-09-27,HMRL-58,489,0
2025-09-27,HMRL-15,437,0
2025-09-27,HMRL-03,428,0
2025-09-27,HMRL-40,338,0
2025-09-27,HMRL-39,462,0
2025-09-27,HMRL-20,391,0
2025-09-27,HMRL-57,402,0
2025-09-27,HMRL-01,500,0
2025-09-27,HMRL-36,458,0
2025-09-27,HMRL-29,397,0
2025-09-27,HMRL-18,307,0
2025-09-27,HMRL-35,461,0
2025-09-27,HMRL-44,446,0
2025-09-27,HMRL-43,481,0
2025-09-27,HMRL-59,388,0
2025-09-27,HMRL-02,335,0
2025-09-27,HMRL-32,462,0
2025-09-27,HMRL-14,462,0
2025-09-27,HMRL-12,333,0
2025-09-27,HMRL-27,441,0
2025-09-27,HMRL-56,312,0
2025-09-26,HMRL-10,503,0
2025-09-26,HMRL-02,591,0
2025-09-26,HMRL-03,622,0
2025-09-26,HMRL-42,602,0
2025-09-26,HMRL-43,655,0
2025-09-26,HMRL-30,510,0
2025-09-26,HMRL-18,505,0
2025-09-26,HMRL-36,521,0
2025-09-26,HMRL-22,686,0
2025-09-26,HMRL-40,584,0
2025-09-26,HMRL-32,676,0
2025-09-26,HMRL-48,509,0
2025-09-26,HMRL-09,599,0
2025-09-26,HMRL-17,590,0
2025-09-26,HMRL-13,534,0
2025-09-26,HMRL-53,643,0
2025-09-26,HMRL-55,630,0
2025-09-26,HMRL-08,613,0
2025-09-26,HMRL-60,597,0
2025-09-26,HMRL-51,678,0
2025-09-26,HMRL-23,657,0
2025-09-26,HMRL-06,560,0
2025-09-26,HMRL-19,513,0
2025-09-26,HMRL-52,532,0
2025-09-26,HMRL-12,535,0
2025-09-26,HMRL-58,505,0
2025-09-26,HMRL-37,525,0
2025-09-26,HMRL-33,549,0
2025-09-26,HMRL-59,502,0
2025-09-26,HMRL-41,623,0
2025-09-26,HMRL-44,570,0
2025-09-26,HMRL-05,614,0
2025-09-26,HMRL-21,520,0
2025-09-26,HMRL-47,657,0
2025-09-26,HMRL-46,553,0
2025-09-26,HMRL-01,694,0
2025-09-26,HMRL-26,565,0
2025-09-26,HMRL-50,633,0
2025-09-26,HMRL-57,695,0
2025-09-26,HMRL-54,562,0
2025-09-26,HMRL-25,683,0
2025-09-26,HMRL-39,578,1
2025-09-26,HMRL-38,531,0
2025-09-26,HMRL-49,644,0
2025-09-25,HMRL-15,539,0
2025-09-25,HMRL-20,553,2
2025-09-25,HMRL-29,631,0
2025-09-25,HMRL-09,637,0
2025-09-25,HMRL-36,674,0
2025-09-25,HMRL-16,608,0
2025-09-25,HMRL-38,604,0
2025-09-25,HMRL-23,628,2
2025-09-25,HMRL-06,571,0
2025-09-25,HMRL-48,641,0
2025-09-25,HMRL-27,568,0
2025-09-25,HMRL-31,647,0
2025-09-25,HMRL-14,647,0
2025-09-25,HMRL-41,537,0
2025-09-25,HMRL-04,551,0
2025-09-25,HMRL-37,588,0
2025-09-25,HMRL-22,681,0
2025-09-25,HMRL-60,660,0
2025-09-25,HMRL-57,628,0
2025-09-25,HMRL-26,625,0
2025-09-25,HMRL-32,681,0
2025-09-25,HMRL-01,570,0
2025-09-25,HMRL-56,680,0
2025-09-25,HMRL-17,634,0
2025-09-25,HMRL-33,540,0
2025-09-25,HMRL-34,582,0
2025-09-25,HMRL-47,691,0
2025-09-25,HMRL-50,657,0
2025-09-25,HMRL-44,608,0
2025-09-25,HMRL-13,557,0
2025-09-25,HMRL-53,604,0
2025-09-25,HMRL-40,581,0
2025-09-25,HMRL-05,664,0
2025-09-25,HMRL-19,528,0
2025-09-25,HMRL-52,612,0
2025-09-25,HMRL-12,609,0
2025-09-25,HMRL-58,684,1
2025-09-25,HMRL-24,644,0
2025-09-25,HMRL-18,589,0
2025-09-25,HMRL-35,547,0
2025-09-25,HMRL-21,700,0
2025-09-25,HMRL-45,509,1
2025-09-25,HMRL-59,647,0
2025-09-25,HMRL-39,663,0
2025-09-25,HMRL-46,571,0
2025-09-25,HMRL-42,634,0
2025-09-25,HMRL-55,638,0
2025-09-24,HMRL-20,504,0
2025-09-24,HMRL-50,649,0
2025-09-24,HMRL-43,600,2
2025-09-24,HMRL-39,624,0
2025-09-24,HMRL-11,691,0
2025-09-24,HMRL-31,603,0
2025-09-24,HMRL-25,535,0
2025-09-24,HMRL-27,512,0
2025-09-24,HMRL-36,691,0
2025-09-24,HMRL-04,678,0
2025-09-24,HMRL-37,576,0
2025-09-24,HMRL-41,516,0
2025-09-24,HMRL-34,676,0
2025-09-24,HMRL-17,635,0
2025-09-24,HMRL-28,589,0
2025-09-24,HMRL-42,689,0
2025-09-24,HMRL-51,674,0
2025-09-24,HMRL-06,628,0
2025-09-24,HMRL-49,510,0
2025-09-24,HMRL-33,521,0
2025-09-24,HMRL-03,591,0
2025-09-24,HMRL-18,684,0
2025-09-24,HMRL-01,700,0
2025-09-24,HMRL-14,668,0
2025-09-24,HMRL-13,562,0
2025-09-24,HMRL-60,672,0
2025-09-24,HMRL-38,587,0
2025-09-24,HMRL-05,640,0
2025-09-24,HMRL-22,540,0
2025-09-24,HMRL-46,606,0
2025-09-24,HMRL-08,655,0
2025-09-24,HMRL-15,622,0
2025-09-24,HMRL-24,568,0
2025-09-24,HMRL-30,601,0
2025-09-24,HMRL-12,698,0
2025-09-24,HMRL-47,623,0
2025-09-24,HMRL-52,521,0
2025-09-24,HMRL-55,644,0
2025-09-24,HMRL-16,525,0
2025-09-24,HMRL-44,516,0
2025-09-24,HMRL-26,595,0
2025-09-24,HMRL-56,539,0
2025-09-24,HMRL-09,676,0
2025-09-24,HMRL-57,524,0
2025-09-24,HMRL-59,654,0
2025-09-23,HMRL-14,605,0
2025-09-23,HMRL-44,544,0
2025-09-23,HMRL-07,685,0
2025-09-23,HMRL-28,696,0
2025-09-23,HMRL-18,513,0
2025-09-23,HMRL-40,677,0
2025-09-23,HMRL-35,528,0
2025-09-23,HMRL-12,592,0
2025-09-23,HMRL-34,619,0
2025-09-23,HMRL-49,513,0
2025-09-23,HMRL-59,528,0
2025-09-23,HMRL-51,585,0
2025-09-23,HMRL-16,618,0
2025-09-23,HMRL-52,558,0
2025-09-23,HMRL-42,657,0
2025-09-23,HMRL-22,561,0
2025-09-23,HMRL-43,668,0
2025-09-23,HMRL-37,637,0
2025-09-23,HMRL-31,544,0
2025-09-23,HMRL-56,593,0
2025-09-23,HMRL-29,628,0
2025-09-23,HMRL-55,565,0
2025-09-23,HMRL-57,587,0
2025-09-23,HMRL-23,687,0
2025-09-23,HMRL-25,579,0
2025-09-23,HMRL-21,636,0
2025-09-23,HMRL-03,666,0
2025-09-23,HMRL-46,554,0
2025-09-23,HMRL-02,580,0
2025-09-23,HMRL-53,537,0
2025-09-23,HMRL-11,595,0
2025-09-23,HMRL-10,504,0
2025-09-23,HMRL-24,672,0
2025-09-23,HMRL-20,588,0
2025-09-23,HMRL-09,653,0
2025-09-23,HMRL-54,624,0
2025-09-23,HMRL-50,628,0
2025-09-23,HMRL-58,604,0
2025-09-23,HMRL-36,539,0
2025-09-23,HMRL-39,635,0
2025-09-23,HMRL-08,567,0
2025-09-23,HMRL-60,530,0
2025-09-23,HMRL-41,605,0
2025-09-23,HMRL-48,554,0
2025-09-23,HMRL-17,667,0
2025-09-23,HMRL-32,663,0
2025-09-23,HMRL-06,500,0
2025-09-22,HMRL-07,510,0
2025-09-22,HMRL-17,612,0
2025-09-22,HMRL-26,598,0
2025-09-22,HMRL-52,665,0
2025-09-22,HMRL-38,508,0
2025-09-22,HMRL-29,610,0
2025-09-22,HMRL-41,545,0
2025-09-22,HMRL-46,580,0
2025-09-22,HMRL-60,525,0
2025-09-22,HMRL-59,680,0
2025-09-22,HMRL-47,691,0
2025-09-22,HMRL-32,648,0
2025-09-22,HMRL-43,560,0
2025-09-22,HMRL-56,697,0
2025-09-22,HMRL-49,649,0
2025-09-22,HMRL-45,602,0
2025-09-22,HMRL-16,590,0
2025-09-22,HMRL-19,609,0
2025-09-22,HMRL-08,561,0
2025-09-22,HMRL-36,672,0
2025-09-22,HMRL-23,680,0
2025-09-22,HMRL-21,604,0
2025-09-22,HMRL-37,532,0
2025-09-22,HMRL-22,637,0
2025-09-22,HMRL-03,699,0
2025-09-22,HMRL-34,588,0
2025-09-22,HMRL-14,692,0
2025-09-22,HMRL-53,501,0
2025-09-22,HMRL-48,654,0
2025-09-22,HMRL-12,579,0
2025-09-22,HMRL-40,662,0
2025-09-22,HMRL-25,657,0
2025-09-22,HMRL-13,603,0
2025-09-22,HMRL-02,557,0
2025-09-22,HMRL-04,682,0
2025-09-22,HMRL-15,645,0
2025-09-22,HMRL-01,696,0
2025-09-22,HMRL-57,516,0
2025-09-22,HMRL-20,568,0
2025-09-22,HMRL-28,505,0
2025-09-22,HMRL-58,696,0
2025-09-22,HMRL-24,670,0
2025-09-22,HMRL-54,616,0
2025-09-22,HMRL-55,558,0
2025-09-22,HMRL-31,698,0
2025-09-22,HMRL-10,593,0
2025-09-22,HMRL-11,539,0
2025-09-22,HMRL-33,506,0
2025-09-22,HMRL-35,587,0
2025-09-21,HMRL-16,396,0
2025-09-21,HMRL-58,479,0
2025-09-21,HMRL-47,395,0
2025-09-21,HMRL-31,381,0
2025-09-21,HMRL-52,319,0
2025-09-21,HMRL-38,324,0
2025-09-21,HMRL-17,476,0
2025-09-21,HMRL-46,495,0
2025-09-21,HMRL-50,387,0
2025-09-21,HMRL-05,415,0
2025-09-21,HMRL-10,304,0
2025-09-21,HMRL-33,336,0
2025-09-21,HMRL-34,465,0
2025-09-21,HMRL-25,325,0
2025-09-21,HMRL-28,355,0
